y_4326,x_4326,index_plaque,ardt,adresse,emplacement,retranscription,materiau,taille,titre,siecle,periode_1,periode_2,objet_1,objet_2,genre,personnalite,pays,date_arret,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
48.857671,2.364401,3001,3,45 RUE DE TURENNE,A HAUTEUR DES YEUX,"ICI DEMEURAIT / TYSZELMAN Samuel / dit """"""""TITI"""""""" / NÉ LE 1er JANVIER 1921 / FUSILLÉ PAR LES ALLEMANDS / LE 19 AOÛT 1941 / MORT POUR LA FRANCE / GLOIRE A SA MÉMOIRE",marbre beige,40x40,Samuel Tyszelman,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Samuel Tyszelman,"France, Pologne",,Feature,"[2.3644010004084075, 48.857670998860364]",Point,2.3644010004084075,48.857670998860364
48.859942,2.363633,3012,3,12 RUE SAINTE-ANASTASE,REZ DE CHAUSSEE,ICI VÉCUT/ JULIETTE DROUET/1806-1883,pierre beige,30x25,Juliette Drouet,19,,,les artistes (théâtre et cinéma),,XX,Juliette Drouet,France,,Feature,"[2.363632999709303, 48.859941999503796]",Point,2.363632999709303,48.859941999503796
48.876019,2.34062,1,9,12 RUE DE CHATEAUDUN,REZ-DE-CHAUSSEE,LAJOS KOSSUTH / (1802-1894) / FONDATEUR DE LA HONGRIE DÉMOCRATIQUE / CHEF DE LA LUTTE D'INDÉPENDANCE / DE SON PAYS (1848-1949) / INSPIRÉ PAR LES IDÉAUX DE | LIBERTÉ ÉGALITÉ FRATERNITÉ / A L'OCCASION DU 150° ANNIVERSAIRE DU PRINTEMPS DES PEUPLES D'EUROPE 1998 / LA LIGUE HONGROISE DES DROITS DE L'HOMME RÉPUBLIQUE DE HONGRIE,Bronze,25x40,Lajos Kossuth,19-20,Révolutions européennes de 1830-1848,,les politiques,,YY,Lajos Kossuth,"France, Hongrie",,Feature,"[2.3406199995517105, 48.8760189987148]",Point,2.3406199995517105,48.8760189987148
48.875141,2.332574,1,9,77 RUE DE LA VICTOIRE,Premier étage,LE GENERAL FOY / LE GRAND ORATEUR LIBERAL / NE A HAM / LE 3 FEVRIER 1775 / EST MORT / DANS CETTE MAISON / LE 28 NOVEMBRE / 1825,Marbre,80x60,Maximilien Sébastien Foy,18-19,"Révolution, Consulat et Empire",,les militaires,les politiques,YY,Maximilien Sébastien Foy,France,,Feature,"[2.3325739993889436, 48.87514099929166]",Point,2.3325739993889436,48.87514099929166
48.868234,2.363824,10017,10,12 PLACE DE LA REPUBLIQUE,A COTE D'UNE ENTREE,ICI| POUR LA LIBERATION DE PARIS| EST TOMBE GLORIEUSEMENT LE 25 AOUT 1944| A L'AGE DE 29 ANS| LE COMBATTANT F.F.I DU QUARTIER SAINT-AMBROISE| CHARLES DAGUET,marbre blanc,45x60,Charles Daguet,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Charles Daguet,France,,Feature,"[2.3638239996909713, 48.868233999172205]",Point,2.3638239996909713,48.868233999172205
48.8711,2.3532,10029,10,34 RUE DU FAUBOURG SAINT- DENIS,HAUT DU REZ-DE-CHAUSSE A COTE D'UNE PORTE,"A LA MÉMOIRE DES ÉLÈVES| DE CETTE ÉCOLE| DÉPORTÉS DE 1942 A 1944| PARCE QUE NÉS JUIFS,| VICTIMES INNOCENTES| DE LA BARBARIE NAZIE| ET DU GOUVERNEMENT DE VICHY.| ILS FURENT EXTERMINÉS| DANS LES CAMPS DE LA MORT.|PLUS DE 500 DE CES ENFANTS| VIVAIENT DANS LE 10ème.| NE LES OUBLIONS JAMAIS|1ER DÉCEMBRE 2001",pierre noire,,Ecole rue du Faubourg Saint-Denis,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.353200000305026, 48.8710999991364]",Point,2.353200000305026,48.8710999991364
48.881624,2.368318,10201,10,199 RUE VALMY,"HAUT DU REZ DE CHAUSSEE, MILIEU DE LA FACADE D UN ETABLISSEMENT SCOLAIRE","À LA MÉMOIRE DES ÉLÈVES DE CE QUARTIER, / DÉPORTÉS DE 1942 A 1944 PARCE QUE NÉS JUIFS, / ILS FURENT EXTERMINÉS DANS LES CAMPS DE LA MORT / VICTIMES INNOCENTES DE LA BARBARIE NAZIE / AVEC LA COMPLICITÉ DU GOUVERNEMENT DE VICHY. / COMME EUX, PLUS DE 11 400 ENFANTS ONT ÉTÉ DÉPORTÉS DE FRANCE. / NE LES OUBLIONS JAMAIS. / Collège Valmy le 28 janvier 2019",pierre noire lisse,70x50,Ecole rue Valmy,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3683179997575916, 48.88162399893197]",Point,2.3683179997575916,48.88162399893197
48.836289,2.331388,14027,14,272 BOULEVARD RASPAIL,REZ-DE-CHAUSSEE,Ici vécut de 1920 à 1942 / l'Artiste Céramiste Sculpteur / DEM / Ernestine DAVIDOFF / épouse WOLFSON / Arrêtée le 16 juillet 1942 / elle disparut à Auschwitz,marbre,40x30,Ernestine Davidoff,20,Seconde Guerre mondiale,,les artistes (beaux-arts),les victimes civiles de guerre,XX,Ernestine Davidoff,France,,Feature,"[2.331387999737425, 48.836288999424546]",Point,2.331387999737425,48.836288999424546
48.833831,2.341246,14032,14,MAISON D'ARRET DE LA SANTE,REZ-DE-CHAUSSEE,EN CETTE PRISON / LE 11 NOVEMBRE 1940 / FURENT INCARCÉRÉS / DES LYCÉENS ET DES ÉTUDIANTS / QUI À L'APPEL / DU GÉNÉRAL DE GAULLE / SE DRESSÈRENT LES PREMIERS / CONTRE L'OCCUPANT,marbre,60x45,Incarcération de résistants - 11 novembre 1940,20,Seconde Guerre mondiale,,évènements et faits historiques,les Résistants,YY,Général de Gaulle,France,,Feature,"[2.3412460005854334, 48.833830999170786]",Point,2.3412460005854334,48.833830999170786
48.833831,2.341246,14033,14,MAISON D'ARRET DE LA SANTE,REZ-DE-CHAUSSEE,"DERRIÈRE CES MURS / 18 PATRIOTES ANTIFASCISTES / FURENT EXÉCUTÉS / SUR LES ORDRES D'UN GOUVERNEMENT / AU SERVICE DE L'ENNEMI / BRECHET 28 Août 1941 / TRZEBRUCKI / BASTARD / GUYOT Adolphe 24 Septembre 1941 / WOOG Jacques / CATELAS Jean / LEFEBURE Edgar 23 Juillet 1942 / MEUNIER Henri / DALMAS André / MASSE Robert 30 Avril 1944 / BOSMAYER Bernard / COURVOISIER Claude / HENAULT Guy / GODEFROY Alfred / SENLIS Gaëtan / OTT André / MALAK Casimir / FINANCE Albert / Ils sont morts pour que vive la France / FRANÇAIS, n'oubliez jamais!!",marbre,80x40,Résistants exécutés 1941-1944,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,"André Brechet, Abraham Trzebrucki, Emile Bastard, Adolphe Guyot, Jacques Woog, Jean Catelas, Edgar Lefébure, Henri Meunier, André Dalmas, Robert Masse, Bernard Bosmayer, Claude Courvoisier, Guy Hénault, Alfred Godefroy, Gaëtan Senlis, André Ott, Casimir Malak, Albert Finance",France,,Feature,"[2.3412460005854334, 48.833830999170786]",Point,2.3412460005854334,48.833830999170786
48.821994,2.329121,14209,14,1 RUE MONTICELLI,REZ-DE-CHAUSSEE,ICI HABITAIT / FRÉDO SERAZIN / HÉROS DE LA RÉSISTANCE / MORT POUR LA FRANCE / ASSASSINE PAR LA MILICE / LE 15 JUIN 1944 / À SAINT-ETIENNE,marbre,40x35,Frédéric Sérazin,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Frédéric Sérazin,France,,Feature,"[2.3291209995184987, 48.821993999014175]",Point,2.3291209995184987,48.821993999014175
48.832627,2.33683,14216,14,49 BOULEVRD SAINT-JACQUES,REZ-DE-CHAUSSEE,ICI / APELLES FENOSA / A SCULPTE SON OEUVRE / DE 1942 A 1988,marbre,40x28,Apel·les Fenosa,20,,,les artistes (beaux-arts),,YY,Apel·les Fenosa,"France, Espagne",,Feature,"[2.336829999657072, 48.83262699908867]",Point,2.336829999657072,48.83262699908867
48.832448,2.323672,14412,14,12 RUE SEVERO,REZ-DE-CHAUSSEE,"A LA MÉMOIRE DES ÉLÈVES DE CETTE ÉCOLE, / DÉPORTÉS DE 1942 À 1944 PARCE QUE NÉS JUIFS, / VICTIMES INNOCENTES DE LA BARBARIE NAZIE / AVEC LA COMPLICITÉ DU GOUVERNEMENT DE VICHY. / ILS FURENT EXTERMINÉS DANS LES CAMPS DE LA MORT. / PLUS DE 120 DE CES ENFANTS VIVAIENT DANS LE 14ème. / 27 mars 2009 NE LES OUBLIONS JAMAIS",plexiglas sur fond noir,45x70,Ecole rue Severo,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3236720000513595, 48.83244799861737]",Point,2.3236720000513595,48.83244799861737
48.832989,2.328459,14425,14,20 RUE ERNEST CRESSON,REZ-DE-CHAUSSEE,CHARLES COUYBA / MAURICE BOUKAY / POÈTE ET HOMME POLITIQUE / NÉ A DAMPIERRE-SUR-SALON / LE 1ER JANVIER 1866 / EST MORT DANS CETTE MAISON / LE 18 NOVEMBRE 1931,marbre,95x60,Maurice Couyba,19-20,Troisième République,,les politiques,les écrivains et intellectuels,YY,Maurice Couyba,France,,Feature,"[2.328459000012755, 48.83298899865006]",Point,2.328459000012755,48.83298899865006
48.830292,2.325754,14430,14,189 AVENUE DU MAINE,1ER ETAGE,ICI VÉCUT / L'ABBÉ JACQUES-PAUL MIGNE / 1800-1875 / PUBLICISTE ET ÉDITEUR,marbre,30x40,Jacques-Paul Migne,19,,,les religieux,les éditeurs et libraires,YY,Jacques-Paul Migne,France,,Feature,"[2.3257540006110116, 48.83029199875851]",Point,2.3257540006110116,48.83029199875851
48.827186,2.328421,14610,14,9 RUE MARGUERIN,REZ-DE-CHAUSSEE,ICI HABITAIT / GEO ANDRE / HEROS DES COMBATS / LIBERATEURS / MORT POUR LA FRANCE / TUE A LA TETE DE / SA COMPAGNIE / DEVANT TUNIS EN MAI 1945,marbre,40x48,Georges André,20,Seconde Guerre mondiale,,les sportifs,les Résistants,YY,Georges André,France,,Feature,"[2.328420999602183, 48.827185999267336]",Point,2.328420999602183,48.827185999267336
48.857591,2.322329,7110,7,31 RUE DE BELLECHASSE,RDC,"LA MEMOIRE DES LIEUX/EDIFIE A L’EMPLACEMENT D’UNE MAISON OU MOURUT/GASPARD MONGE/CETTE IMMEUBLE FUT HABITE, DE 1885 A 1897, PAR/ALPHONSE DAUDET/ET SON EPOUSE. VEUVE, ELLE Y TINT SALON ET Y RECUT/MARCEL PROUST/IL ECRIT PARLANT DES DEMEURES QU'IL AIMA/""JE N'EN SAIS PAS D'AUSSI PLEINE DE PASSE, DE PENSEE, D'AUSSI PIEUSEMENT CONSACREE PAR LE SOUVENIR QUE LE 31 RUE DE BELLECHASSE."" DANS CETTE MAISON EST MORT, EN 1936, L'HISTORIEN/ JACQUES BAINVILLE.""",pierre,,Maison du 31 rue de Bellechasse,19-20,,,"lieux, édifices et vestiges",,YY,"Gaspard Monge, Alponse Daudet, Marcel Proust, Jacques Bainville",France,,Feature,"[2.3223289993170173, 48.857590999204525]",Point,2.3223289993170173,48.857590999204525
48.861214,2.369464,11201,11,24 RUE SAINT-SÉBASTIEN,"En haut du rez-de-chaussé, au côté de la porte","A LA MÉMOIRE DES ÉLÈVES DE CETTE ÉCOLE DÉPORTÉS DE 1942 A 1944 PARCE QUE NÉS JUIFS, VICTIMES INNOCENTES DE LA BARBARIE NAZIE ET DU GOUVERNEMENT DE VICHY. PLUS DE 1200 ENFANTS DU 11ème ARRONDISSEMENT ONT ÉTÉ EXTERMINÉS DANS LES CAMPS DE LA MORT. 9 JUIN 2001 NE LES OUBLIONS JAMAIS",marbre noir,1mx50,Ecole rue Saint-Sébastien,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3694639995398274, 48.86121399876557]",Point,2.3694639995398274,48.86121399876557
48.868515,2.360085,10801,10,96 RUE RENE BOULANGER,PREMIER ETAGE ENTRE DEUX FENETRES,LE 22 AOÛT 1944 DANS CET IMMEUBLE| JEAN THILL D ORIGINE LUXEMBOURGEOISE| ENGAGE VOLONTAIRE AUX CORPS FRANCS| DU 10 EME ARRONDISSEMENT| TROUVA UNE MORT GLORIEUSE| A L'AGE DE 20 ANS EN COMBATTANT| POUR LA LIBÉRATION DE PARIS,marbre blanc,,Jean Thill,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Jean Thill,"France, Luxembourg",,Feature,"[2.3600849996332127, 48.86851499927469]",Point,2.3600849996332127,48.86851499927469
48.875637,2.353757,10815,10,8 RUE LEON SCHWARTZENBERG,MILIEU DU MUR DE L'ENTREE DE LA COUR DE LA MEDIATHEQUE FRANCOISE SAGAN,A LA MÉMOIRE|DE NOS CAMARADES MORTS POUR LA FRANCE| VICTIMES DE LA BARBARIE NAZIE| DOCTEUR Fernand NETTER| MÉDECIN DE SAINT-LAZARE| MORT EN DÉPORTATION| AUSCHWITZ-NOVEMBRE 1943| DOCTEUR William LEVY| CHEF DE LABORATOIRE| MORT EN DÉPORTATION| BIRKENAU-AOUT 1944| DOCTEUR André MOREL| ANCIEN INTERNE| LIEUTENANT-MÉDECIN F.F.I.| TUE A L'ENNEMI-28 AOÛT 1944,pierre blanche,100x80,Ecole rue Léon Schwartzenberg,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3537570003130006, 48.87563699918916]",Point,2.3537570003130006,48.87563699918916
48.87859,2.350499,10840,10,3 RUE D'ABBEVILLE,HAUT DU REZ-DE-CHAUSSEE MONTANT DE LA PORTE SOUS UNE FENETRE,LE PEINTRE LOUIS MONTAGNE | A VECU DANS CETTE MAISON | DE 1906 A 1960,pierre blanche,,Louis Montagne,20,,,les artistes (beaux-arts),,YY,Louis Montagne,France,,Feature,"[2.3504989996767107, 48.878589999277864]",Point,2.3504989996767107,48.878589999277864
48.875286,2.361996,10882,10,14 RUE DES RECOLLETS,"PLANTEE SUR UN POTEAU A L'ENTREE DU SQUARE DE RECOLLETS, A HAUTEUR D'HOMME","De 1942 à 1944, plus de 700 enfants juifs|demeurant dans le 10ème arrondissement| furent déportés dans les camps d'extermination.| Parmi eux, 75 tout-petits furent arrachés à| leur famille et sont morts sans sépulture.| Afin d'honorer leur mémoire, une stèle| leur a été dédiée dans ce jardin. L'accès aux squares,| entre autres, avait été interdit aux Juifs par les| autorités de Vichy aux ordres de l'occupant nazi.| Ne les oublions jamais.",matiere plastique blanche,55x80,Enfants juifs du 10ème arrondissement déportés,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3619959995210977, 48.87528599921816]",Point,2.3619959995210977,48.87528599921816
48.87054,2.35656,10902,10,55 RUE DU FBG SAINT-MARTIN,façade 1er étage au-dessus de la porte,"René de Buxeuil chansonnier-compositeur aveugle 1881-1959 fondateur de l'Union générale des Auteurs et musiciens professionnels aveugles, président de l'Association nationale des Palmes académiques a vécu dans cette maison",pierre,70x40,René de Buxeuil,19-20,,,les artistes (musique et danse),,YY,René de Buxeuil,France,26/02/64,Feature,"[2.3565599999192925, 48.870539998626526]",Point,2.3565599999192925,48.870539998626526
48.843017,2.319692,15002,15,10 RUE ANTOINE BOURDELLE,REZ-DE-CHAUSSEE HAUT,LE PEINTRE PAÏLÉS / 1895 . 1978 / A VÉCU DANS CET IMMEUBLE / DE 1923 À SA MORT,calcaire,30x40,Isaac Païles,19-20,,,les artistes (beaux-arts),,YY,Isaac Païles,"France, Russie",,Feature,"[2.3196919995434313, 48.84301699913386]",Point,2.3196919995434313,48.84301699913386
48.836435,2.296419,15213,15,10 RUE DOMBALSE,ENTRE LE REZ-DE-CHAUSSEE ET LE PREMIER ETAGE,WALTER BENJAMIN /1892-1940 / PHILOSOPHE ET ECRIVAIN ALLEMAND / TRADUCTEUR / DE PROUST ET BAUDELAIRE / A VECU DANS CET IMMEUBLE / DE 1938 A 1940,marbre,,Walter Benjamin,19-20,,,les écrivains et intellectuels,,YY,Walter Benjamin,"France, Allemagne",,Feature,"[2.296418999954635, 48.83643499886927]",Point,2.296418999954635,48.83643499886927
48.8514,2.29542,15608,15,16 PLACE DUPLEIX,REZ DE CHAUSSEE,ICI/S'ELEVAIT LE CHÂTEAU DE GRENELLE/TRANSFORME EN MANUFACTURE DE POUDRES/SOUS LA REVOLUTION/IL FUT DETRUIT LE 31 AOÛT 1794/PAR UNE EXPLOSION QUI CAUSA LA MORT/DE PLUS DE CENT PERSONNES.,marbre,40x50,Explosion de la poudrerie de Grenelle,18,"Révolution, Consulat et Empire",,"lieux, édifices et vestiges",,,,France,,Feature,"[2.2954199994398286, 48.851399998737634]",Point,2.2954199994398286,48.851399998737634
48.86461,2.278204,16003,16,89 RUE DE LA POMPE,"REZ-DE-CHAUSSEE, A 2 METRES DU SOL",ICI VECUT / de 1913 à 1930 / François MAURIAC / Ecrivain / (1885-1970) / Académicien - Prix Nobel 1952,pierre,40x25,François Mauriac,19-20,,,les écrivains et intellectuels,,YY,François Mauriac,France,,Feature,"[2.278204000360865, 48.8646099993293]",Point,2.278204000360865,48.8646099993293
48.855932,2.323444,7119,7,16 RUE DE SAINT SIMON,RDC,DANS CET IMMEUBLE/D’ATELIERS D’ARTISTES/VECURENT LES PEINTRES/SONIA ET ROBERT DELAUNAY/SONIA DELAUNAY Y EST DECEDEE/LE 5 DECEMBRE 1979,marbre,,Robert et Sonia Delaunay,20,,,les artistes (beaux-arts),,XY,"Robert Delaunay, Sonia Delaunay","France, Ukraine",,Feature,"[2.32344400061617, 48.85593199927921]",Point,2.32344400061617,48.85593199927921
48.830185,2.359287,13001,13,8 RUE ALBERT BAYET,RDC,"Ici vécut / Aimé Césaire / 1913-2008 / poète, écrivain /homme politique/député de la martinique / de 1945 à 1993",pierre blanche,,Aimé Césaire,20-21,,,les écrivains et intellectuels,les politiques,YY,Aimé Césaire,France,,Feature,"[2.3592870005895534, 48.830184998957044]",Point,2.3592870005895534,48.830184998957044
48.87116,2.306607,8032,8,122 RUE LA BOETIE,BAS DU 1ER ETAGE,Ici vécut de 1874 à 1903 / L'historien de Napoléon 1er / Frédéric MASSON / 1847-1923 / Secrétaire perpétuel / de l'Académie française / Les Amis de Frédéric MASSON / Don de la Fondation Napoléon,pierre blanche,30x40,Frédéric Masson,19-20,,,les écrivains et intellectuels,,YY,Frédéric Masson,France,,Feature,"[2.306607000340576, 48.871159998867]",Point,2.306607000340576,48.871159998867
48.859405,2.281741,16039,16,4 RUE FRANCISQUE SARCEY,"SUR LA FACADE, AU REZ-DE-CHAUSSEE, A DEUX METRES DU SOL",Dans cet immeuble / le 4 octobre 1943 / fut abattu par la gestapo à l'âge de 25 ans / Jean Charbonneaux alias CUMULO / Chef Adjoint du Réseau de Renseignements / TURMA / des / FORCES FRANCAISES COMBATTANTES,pierre,50x45,Jean Charbonneaux,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Jean Charbonneaux,France,,Feature,"[2.2817410006613774, 48.8594049994527]",Point,2.2817410006613774,48.8594049994527
48.832533,2.357028,13006,13,13 RUE FAGON,RDC,"À la mémoire des élèves de cette école / Déportés de 1942 à 1944 / parce que nés juifs, / victime de la barbarie nazie avec la participation active du gouvernement de Vichy. / Ils furent assassinés dans les camps de la mort. / Plus de 120 de ces enfants vivaient dans le 13ème. / [en bas à droite] Ne les oublions jamais. / [en bas à gauche] 27 novembre 2004",plexiglas noir,,Ecole rue Fagon,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.357027999877594, 48.83253299897611]",Point,2.357027999877594,48.83253299897611
48.857492,2.303494,7131,7,28 AVENUE BOSQUET,RDC,ROBERT GARRIC/FONDATEUR/DES EQUIPES SOCIALES/HABITA CETTE MAISON/DE 1933 A 1967,marbre,,Robert Garric,20,,,les écrivains et intellectuels,,YY,Robert Garric,France,,Feature,"[2.3034939998121216, 48.85749199923403]",Point,2.3034939998121216,48.85749199923403
48.866492,2.275532,16048,16,8 RUE BENJAMIN GODARD,"SUR LA FACADE, AU REZ-DE-CHAUSSEE, A 1 METRE 50 DU SOL",A la mémoire / de Jean METZGER / Agent de Liaison de la Résistance / 1922 -1944 / Assassiné par les nazis / L'Association Nationale des Officiers / Sous-Officiers et Cadres de la Résistance / l'Union Nationale des Forces Françaises de l'Intérieur,marbre,60x40,Jean Metzger,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Jean Metzger,France,,Feature,"[2.275532000129085, 48.866491998887305]",Point,2.275532000129085,48.866491998887305
48.867756,2.32276,8203,8,9 RUE ROYALE,"AU-DESSUS DE LA PORTE COCHERE, GAUCHE.",En cet Hôtel / est mort le 27 mars 1827 / François Alexandre Frédéric / DUC de la ROCHEFOUCAULD / et de LIANCOURT / fondateur / des Ecoles Nationales / d'ARTS & METIERS,pierre ou marbre clair,30x30,François XII de La Rochefoucauld,19,,,les politiques,"les collectionneurs, mécènes et philanthropes",YY,François XII de La Rochefoucauld,France,,Feature,"[2.3227600005428077, 48.867755999013475]",Point,2.3227600005428077,48.867755999013475
48.860333,2.295692,7136,7,2 AVENUE DE LA BOURDONNAIS,RDC,ICI/JEAN SYLVAIN BAILLY/PREMIER MAIRE DE PARIS/A ETE GUILLOTINE/LE 11 NOVEMBRE 1793,marbre,,Jean Sylvain Bailly,18,"Révolution, Consulat et Empire",,les politiques,les écrivains et intellectuels,YY,Jean Sylvain Bailly,France,,Feature,"[2.2956920001779477, 48.860332999404875]",Point,2.2956920001779477,48.860332999404875
48.833002,2.381159,13019,13,PONT DE TOLBIAC,NIVEAU PIED,A la mémoire des aviateurs / français qui choisirent ici dans / les eaux du fleuve une mort / certaine pour épargner Paris.,marbre,,Crash de l'avion Boston le 3 octobre 1943,20,Seconde Guerre mondiale,,les aviateurs,,,,France,,Feature,"[2.381159000542275, 48.833001999031985]",Point,2.381159000542275,48.833001999031985
48.862927,2.371877,11304,11,SQUARE RICHARD-LENOIR,"Au milieu du square, contre une grille",EN MÉMOIRE DES VICTIMES BLESSÉES ET ASSASSINÉES DES ATTENTATS DU / 13 NOVEMBRE 2015 / AUX 90 VIES FAUCHÉES EN CES LIEUX / STEPHANE ALBERTINI . NICK ALEXANDER . / JEAN-JACQUES AMIOT . ARMELLE ANTICEVIC-PUMIR . / THOMAS AYAD  . GUILLAUME BARREAU-DECHERF . / EMMANUEL BONNET . MAXIME BOUFARD . / QUENTIN BOULENGER . ELODIE BREUIL . / CLAIRE CAMAX . NICOLAS CATINAT . / BAPTISTE CHEVREAU . NICOLAS CLASSEAU . / ELSA DELPLACE ET PATRICIA SAN MARTIN . / ALBAN DENUIT . VINCENT DETOC . / FABRICE DUBOIS . ROMAIN DUNET . / THOMAS DUPERRON . / MATHIAS DYMARSKI ET MARIE LAUSCH . / SALEH EMAD ELGEBALY  . GERMAIN FEREY . / GREGORY FOSSE . CHRISTOPHE FOULTIER . / JULIEN GALISSON . SUZON GARRIGUES . / MAYEUL GAUBERT . MATTHIEU GIROUD . / CEDRIC GOMET . JUAN ALBERTO GONZALEZ GARRIDO . / STEPHANE GREGOIRE ET FREDERIC HENNINOT . / ANNE GUYOMARD NEE CORNET ET PIERRE-YVES GUYOMARD . / STEPHANE HACHE . OLIVIER HAUDUCOEUR. / PIERRE-ANTOINE HENRY . MATHIEU HOCHE . / PIERRE INNOCENTI . NATHALIE JARDIN . / MARION JOUANNEAU . JEAN-JACQUES KIRCHHEIM . / NATHALIE LAURAINE NEE BOULYGUINA . / RENAUD LE GUEN . GILLES LECLERC . / CHRISTOPHE LELLOUCHE . CLAIRE MAITROT-TAPPREST . / CECILE MARTIN . ANTOINE MARY . / CEDRIC MAUDUIT . ISABELLE MERLIN . / FANNY MINOT  . YANNICK MINVIELLE . / CECILE MISSE ET LUIS FELIPE ZSCHOCHE . / MARIE MOSSER . QUENTIN MOURIER . / CHRISTOPHE MUTEZ . HELENE MUYAL-LEIRIS  . / ROMAIN NAUFLE . BERTRAND NAVARRET . / CHRISTOPHER NEUET-SHALTER-BODINEAU . / LOLA OUZOUNIAN . DAVID PERCHIRIN . / AURELIE DE PERRETI . / MANUEL «  MANU  » PEREZ ET PRECILIA CORREIA . / FRANCK PITIOT . CAROLINE PRENAT . / FRANÇOIS-XAVIER PREVOST .RICHARD RAMMANT . / VALENTIN RIBET . MATTHIEU DE RORTHAIS . / ESTELLE ROUAT . THIBAULT ROUSSE LACORDAIRE . / RAPHAËL RUIZ . MADELEINE SADIN . / LOLA SALINES . HUGO SARRADE . / DJALAL SEBAA . MAUD SERRAULT . / SVEN ALEJANDRO SILVA PERUGINI . VALERIA SOLESIN . / FABIAN STECH . ARIANE THEILLER . / ERIC THOME . OLIVIER VERNADAL.,marbre,90x80,Victimes des attentats du 13 novembre 2015,21,Seconde Guerre mondiale,,les victimes du terrorisme,,,,France,,Feature,"[2.371877000622996, 48.86292699950053]",Point,2.371877000622996,48.86292699950053
48.849584,2.3158,7902,7,27 RUE OUDINOT,,En l'hôtel de ce ministère de 1938 à 1940 Georges Mandel créateur d'une magnifique armée coloniale a donné la mesure de son génie constructeur assassiné par les ennemis de la France le 7 juillet 1944,,,Georges Mandel,19-20,Troisième République,,les politiques,les Résistants,YY,Georges Mandel,France,,Feature,"[2.315800000638259, 48.849583999225345]",Point,2.315800000638259,48.849583999225345
48.832924,2.35928,13032,13,19 AVENUE STEPHEN PICHON,RDC,Dans cet hôtel / Jean Genet / est mort / le 15 avril 1986.,pierre,,Jean Genet,20,,,les écrivains et intellectuels,,YY,Jean Genet,France,,Feature,"[2.3592799998403375, 48.83292399943259]",Point,2.3592799998403375,48.83292399943259
48.85472,2.324998,7911,7,59 RUE DE GRENELLE,,Alfred de Musset habita de 1824 à 1830 la maison sitiuée dans la cour de la maison du 59. Hommage des mussuetistes,,,Alfred de Musset,19,,,les écrivains et intellectuels,,YY,Alfred de Musset,France,,Feature,"[2.324998000002532, 48.85471999938179]",Point,2.324998000002532,48.85471999938179
48.835566,2.34501,13040,13,24 RUE GLACIERE,RDC,En 1898 / Pierre et Marie Curie / habitaient cet immeuble / lorsqu'ils découvrirent le radium / à l'étude supérieure de physique et de chimie de Paris.,marbre,,Pierre et Marie Curie,19,,,les médecins et scientifiques,évènements et faits historiques,XY,"Pierre Curie, Marie Curie","France, Pologne",,Feature,"[2.3450100001393266, 48.83556599942808]",Point,2.3450100001393266,48.83556599942808
48.857872,2.307753,7918,7,149 RUE DE GRENELLE,,Le 11 mai 1946 Care s'installe dans cet immeuble pour organiser l'aide d'urgence dans l'Europe dévastée,,,Association CARE,20,Seconde Guerre mondiale,,"lieux, édifices et vestiges",,,,"France, Etats-Unis d'Amérique",,Feature,"[2.307753000287095, 48.85787199862694]",Point,2.307753000287095,48.85787199862694
48.850367,2.270815,16417,16,39 RUE JEAN DE LA FONTAINE,"en haut du rez-de-chaussée, à droite de la porte",XAVIER PRIVAS / 1863 - 1927 / POETE-CHANSONNIER / HABITA CETTE MAISON / PENDANT LES DERNIERES / ANNÉES DE SA VIE,pierre ou marbre gris,35x40,Xavier Privas,19-20,,,les artistes (musique et danse),,YY,Xavier Privas,France,,Feature,"[2.270814999394696, 48.850366999491555]",Point,2.270814999394696,48.850366999491555
